ET,AEFUEL,FINJ_MULT,KAMRF1,LAMBSE1,PWOFF,ISCDTY,ISCTMR,EGRFLO,SAF,SAFTOT,IEGO1,BP,MPG_MODE,RPM,VSS,AD_CHANNEL_VCAL,AD_CHANNEL_TAR,AD_CHANNEL_BAT,AD_CHANNEL_OCC,AD_CHANNEL_TP,AD_CHANNEL_ACT,AD_CHANNEL_ECT,AD_CHANNEL_NDS,AD_CHANNEL_IEGO,28C,28D,28E,ACT,ECT,ATMR1,ATMR2,ATMR3,APT,RATCH,TAR,TP_REL,VBAT,LOAD_FUEL,LOAD_VE,MAP,VE,OLFLG,WOTFLG,0x93,0xA3,0x26,0xBD,0xDC,0x2C4,0x1DE,0xB7,0x40,0x1A,0x3C,0x21C,0x9C,0x15C,LTFT1,LTFT2,STFT1,STFT2,HP,TQ,IMPG,MPG,DIST,INJDC1,INJDC2,GEAR,AFR_Error,Marker
45.987,0,1.3125,1,0.910727163,273,36.48681722,0,0,1.5,1.5,1018,29.875,4,746,0,512,347,439,1,226,375,529,0,1018,0,0,0,86,116,98,0,98,255,1.10459433,0,1.10459433,11.875,0.5078125,0.515625,15.5,0,12,0,132,11,182,43,4,0,0,56,128,168,180,14464,3233,27,0,0,93.77918619,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
46.027,0,1.3125,1,0.910727163,273,36.48681722,0,0,1.5,1.5,1018,29.875,4,746,0,512,347,439,1,226,375,529,0,1018,0,0,0,86,116,98,0,98,255,1.10459433,0,1.10459433,11.9375,0.515625,0.515625,15.5,0,12,0,132,10,182,43,4,0,0,56,128,168,180,14464,3292,26,0,0,93.77918619,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
46.066,0,1.3125,1,0.90952524,273,36.48681722,0,0,1.25,1.25,1018,29.875,4,753,0,512,343,437,1,226,375,529,0,1018,0,0,0,86,116,98,0,98,255,1.10459433,0,1.10459433,11.9375,0.515625,0.515625,15.5,0,12,0,132,10,182,43,4,0,0,56,128,168,180,14464,3292,26,0,0,93.78739604,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
46.145,0,1.3125,1,0.90952524,273,36.48681722,0,0,1.25,1.25,1018,29.875,4,753,0,512,343,437,1,226,375,529,0,1018,0,0,0,86,116,98,0,98,255,1.10459433,0,1.10459433,11.9375,0.515625,0.515625,15.5,0,12,0,132,10,182,43,4,0,0,56,128,168,180,14464,3292,26,0,0,93.78739604,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
46.185,0,1.3125,1,0.907121394,273,36.48681722,0,0,1.5,1.5,1018,29.875,4,725,0,512,343,435,1,226,375,529,0,1018,0,0,0,86,116,98,0,98,255,1.10459433,0,1.10459433,11.9375,0.53125,0.53125,15.875,0,12,0,132,10,182,43,4,0,0,56,128,168,180,14464,3200,34,0,0,93.80381576,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
46.224,0,1.3125,1,0.907121394,273,36.48681722,0,0,1.5,1.5,1018,29.875,4,734,0,512,339,438,1,226,375,529,0,1018,0,0,0,86,116,98,0,98,255,1.10459433,0,1.10459433,11.875,0.53125,0.53125,16,0,12,0,132,11,182,43,4,0,0,56,128,168,180,14464,3278,31,0,0,93.80381576,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
46.264,0,1.3125,1,0.905919471,273,36.44104085,0,0,2.75,1.75,1018,29.875,4,686,0,512,343,438,1,226,374,529,0,1018,0,0,0,86,116,98,0,98,255,1.10459433,0,1.10459433,12,0.5390625,0.546875,16.25,0,12,0,132,10,182,43,4,0,0,56,128,168,165,14464,3058,58,0,0,93.81202562,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
46.304,0,1.3125,1,0.905919471,273,36.44104085,0,0,2.75,1.75,1018,29.875,4,686,0,512,343,438,1,226,374,529,0,1018,0,0,0,86,116,98,0,98,255,1.10459433,0,1.10459433,12,0.5390625,0.546875,16.25,0,12,0,132,10,182,43,4,0,0,56,128,168,165,14464,3058,58,0,0,93.81202562,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
46.344,0,1.3125,1,0.904717548,273,36.44104085,0,0,2.25,2.25,1018,29.875,4,699,0,512,343,431,1,226,374,529,0,1018,0,0,0,86,116,98,0,98,255,1.10459433,0,1.10459433,12,0.5390625,0.546875,16.25,0,12,0,132,10,182,43,4,0,0,56,128,168,165,14464,3058,58,0,0,93.81202562,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
46.384,0,1.3125,1,0.904717548,273,36.44104085,0,0,2.25,2.25,1018,29.875,4,699,0,512,343,431,1,226,374,529,0,1018,0,0,0,86,116,98,0,98,255,1.10459433,0,1.10459433,11.9375,0.546875,0.546875,16.375,0,12,0,132,10,182,43,4,0,0,56,128,168,165,14464,3184,48,0,0,93.82023547,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
46.424,0,1.3125,1,0.904717548,273,36.44104085,0,0,2,2,1018,29.875,4,700,0,512,347,438,1,226,374,528,0,1018,0,0,0,86,116,98,0,98,255,1.10459433,0,1.10459433,11.9375,0.546875,0.5546875,16.625,0,12,0,132,10,182,43,4,0,0,56,128,168,165,14464,3224,47,0,0,93.82023547,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
46.464,0,1.3125,1,0.903545673,273,36.44104085,0,0,2,2,1018,29.875,4,720,0,512,343,438,1,226,374,528,0,1018,0,0,0,86,116,98,0,98,255,1.10459433,0,1.10459433,11.9375,0.5546875,0.5546875,16.625,0,12,0,132,10,182,43,4,0,0,56,128,168,165,14464,3359,35,0,0,93.82824008,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
46.504,0,1.3125,1,0.903545673,273,36.44104085,0,0,2,2,1018,29.875,4,720,0,512,343,438,1,226,374,528,0,1018,0,0,0,86,116,98,0,98,255,1.10459433,0,1.10459433,11.9375,0.5546875,0.5546875,16.625,0,12,0,132,11,182,43,4,0,0,56,128,168,165,14464,3345,37,0,0,93.82824008,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
46.544,0,1.28125,1,0.903545673,266,36.44104085,0,0,2,2,1018,29.875,4,715,0,512,343,439,1,226,374,528,0,1018,0,0,0,86,116,98,0,98,255,1.10459433,0,1.10459433,11.9375,0.5546875,0.5546875,16.625,0,12,0,132,11,182,43,4,0,0,56,128,168,165,14464,3345,37,0,0,93.82824008,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
46.584,0,1.28125,1,0.903545673,266,36.44104085,0,0,2,2,1018,29.875,4,715,0,512,343,439,1,226,374,528,0,1018,0,0,0,86,116,98,0,98,255,1.10459433,0,1.10459433,11.9375,0.5546875,0.5546875,16.625,0,12,0,132,11,182,43,4,0,0,56,128,168,165,14464,3345,37,0,0,93.82824008,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
46.623,0,1.28125,1,0.903545673,266,36.44104085,0,0,1.75,1.75,1018,29.875,4,703,0,512,343,439,1,226,374,528,0,1018,0,0,0,86,116,98,0,98,255,1.10459433,0,1.10459433,12,0.5546875,0.5625,16.75,0,12,0,132,10,182,43,4,0,0,56,128,168,165,14464,3279,45,0,0,93.82824008,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
46.663,0,1.3125,1,0.90234375,273,36.44104085,0,0,3.75,3.75,1019,29.875,4,675,0,512,343,432,1,226,373,528,0,1019,0,0,0,86,116,98,0,98,255,1.10459433,0,1.10459433,11.9375,0.5625,0.5703125,17.125,0,12,0,132,10,182,43,4,0,0,56,128,168,165,14464,3161,67,0,0,93.83644994,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
46.702,0,1.3125,1,0.901141827,273,36.41967855,0,0,2.75,4.5,1018,29.875,4,707,0,512,343,439,1,226,373,528,0,1018,0,0,0,86,116,98,0,98,255,1.10459433,0,1.10459433,11.875,0.5703125,0.5703125,17.125,0,12,0,132,11,182,43,4,0,0,56,128,168,158,14464,3391,42,0,0,93.8446598,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
46.741,0,1.3125,1,0.901141827,273,36.41967855,0,0,2.75,4.5,1018,29.875,4,707,0,512,343,439,1,226,373,528,0,1018,0,0,0,86,116,98,0,98,255,1.10459433,0,1.10459433,11.875,0.5703125,0.5703125,17.125,0,12,0,132,11,182,43,4,0,0,56,128,168,158,14464,3391,42,0,0,93.8446598,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
46.781,0,1.3125,1,0.901141827,273,36.41967855,0,0,2.25,2.25,1019,29.875,4,719,0,512,341,433,1,226,373,528,0,1018,0,0,0,86,116,98,0,98,255,1.10459433,0,1.10459433,11.875,0.5703125,0.5703125,17.125,0,12,0,132,11,182,43,4,0,0,56,128,168,158,14464,3391,42,0,0,93.8446598,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
46.821,0,1.3125,1,0.901141827,273,36.41967855,0,0,2.25,2.25,1019,29.875,4,719,0,512,341,433,1,226,373,528,0,1019,0,0,0,86,116,98,0,98,255,1.10459433,0,1.10459433,12,0.5703125,0.5703125,17,0,12,0,132,10,182,43,4,0,0,56,128,168,158,14464,3454,35,0,0,93.8446598,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
46.861,0,1.28125,1,0.901141827,266,36.41967855,0,0,1.75,2,1018,29.875,4,745,0,512,343,439,1,226,373,528,0,1018,0,0,0,86,116,99,0,99,255,1.10459433,0,1.10459433,11.9375,0.5703125,0.5703125,16.875,0,12,0,132,11,182,43,5,0,0,56,128,168,158,14464,3614,28,0,0,93.8446598,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
46.901,0,1.3125,1,0.90234375,273,36.41967855,0,0,1.25,1.25,1019,29.875,4,770,0,512,343,428,1,226,373,528,0,1019,0,0,0,86,116,99,0,99,255,1.10459433,0,1.10459433,12,0.5625,0.5625,16.875,0,12,0,132,10,182,43,5,0,0,56,128,168,158,14464,3728,26,0,0,93.83644994,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
46.94,0,1.3125,1,0.90234375,273,36.41967855,0,0,1.25,1.25,1019,29.875,4,770,0,512,343,428,1,226,373,528,0,1019,0,0,0,86,116,99,0,99,255,1.10459433,0,1.10459433,12,0.5546875,0.5625,16.75,0,12,0,132,10,182,43,5,0,0,56,128,168,158,14464,3651,26,0,0,93.83644994,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
46.98,0,1.28125,1,0.903545673,266,36.41967855,0,0,1.5,1.5,1018,29.875,4,762,0,512,341,434,1,226,373,528,0,1018,0,0,0,86,116,99,0,99,255,1.10459433,0,1.10459433,12,0.5546875,0.5625,16.75,0,12,0,132,10,182,43,5,0,0,56,128,168,158,14464,3651,26,0,0,93.83644994,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
47.019,0,1.28125,1,0.903545673,266,36.41967855,0,0,1.5,1.5,1018,29.875,4,762,0,512,341,434,1,226,373,528,0,1018,0,0,0,86,116,99,0,99,255,1.10459433,0,1.10459433,12,0.5546875,0.5625,16.75,0,12,0,132,10,182,43,5,0,0,56,128,168,158,14464,3651,26,0,0,93.82824008,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
47.059,0,1.3125,1,0.903545673,273,36.41967855,0,0,1.5,1.5,1019,29.875,4,726,0,512,343,426,1,226,373,528,0,1019,0,0,0,86,116,99,0,99,255,1.10459433,0,1.10459433,11.875,0.5546875,0.5546875,16.75,0,12,0,132,10,182,43,5,0,0,56,128,168,158,14464,3410,33,0,0,93.82824008,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
47.099,0,1.3125,1,0.90234375,273,36.41967855,0,0,2.25,1.75,1018,29.875,4,678,0,512,343,438,1,226,373,528,0,1018,0,0,0,86,116,99,0,99,255,1.10459433,0,1.10459433,11.9375,0.5625,0.5625,17,0,12,0,132,11,182,43,5,0,0,56,128,168,158,14464,3157,65,0,0,93.83644994,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
47.139,0,1.3125,1,0.90234375,273,36.41967855,0,0,4,4,1019,29.875,4,682,0,512,343,435,1,226,373,528,0,1019,0,0,0,86,116,99,0,99,255,1.10459433,0,1.10459433,11.9375,0.5625,0.5703125,17.125,0,12,0,132,10,182,43,5,0,0,56,128,168,158,14464,3193,62,0,0,93.83644994,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
47.178,0,1.3125,1,0.90234375,273,36.41052327,0,0,2.75,2.75,1019,29.875,4,687,0,512,343,431,1,226,372,528,0,1019,0,0,0,86,118,99,0,99,255,1.10459433,0,1.10459433,11.9375,0.5625,0.5703125,17,0,12,0,132,10,182,43,5,0,0,56,128,168,155,14464,3255,58,0,0,93.83644994,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
47.26,0,1.3125,1,0.90234375,273,36.41052327,0,0,2.75,2.75,1019,29.875,4,687,0,512,343,431,1,226,372,528,0,1019,0,0,0,86,118,99,0,99,255,1.10459433,0,1.10459433,11.9375,0.5625,0.5703125,17,0,12,0,132,10,182,43,5,0,0,56,128,168,155,14464,3255,58,0,0,93.83644994,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
47.302,0,1.3125,1,0.90234375,273,36.41052327,0,0,1.5,1.5,1019,29.875,4,760,0,512,315,437,1,226,372,528,0,1019,0,0,0,86,118,99,0,99,255,1.10459433,0,1.10459433,12,0.5625,0.5625,16.75,0,12,0,132,10,182,43,5,0,0,56,128,168,155,14464,3662,26,0,0,93.83644994,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
47.342,0,1.3125,1,0.903545673,273,36.41052327,0,0,1.25,1.25,1018,29.875,4,753,0,512,343,438,1,226,372,528,0,1018,0,0,0,86,118,99,0,99,255,1.10459433,0,1.10459433,11.875,0.5546875,0.5546875,16.625,0,12,0,132,11,182,43,5,0,0,56,128,168,155,14464,3567,26,0,0,93.82824008,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
47.382,0,1.28125,1,0.903545673,266,36.41052327,0,0,1.25,1.25,1018,29.875,4,757,0,512,343,439,1,226,372,528,0,1018,0,0,0,86,118,99,0,99,255,1.10459433,0,1.10459433,12,0.5546875,0.5546875,16.625,0,12,0,132,10,182,43,5,0,0,56,128,168,155,14464,3589,26,0,0,93.82824008,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
47.422,0,1.3125,1,0.903545673,273,36.41052327,0,0,1.25,1.25,1018,29.875,4,736,0,512,339,426,1,226,372,528,0,1018,0,0,0,86,118,99,0,99,255,1.10459433,0,1.10459433,11.9375,0.5546875,0.5546875,16.625,0,12,0,132,10,182,43,5,0,0,56,128,168,155,14464,3461,30,0,0,93.82824008,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
47.461,0,1.3125,1,0.903545673,273,36.41052327,0,0,1.25,1.25,1018,29.875,4,736,0,512,339,426,1,226,372,528,0,1018,0,0,0,86,118,99,0,99,255,1.10459433,0,1.10459433,11.9375,0.5546875,0.5546875,16.625,0,12,0,132,10,182,43,5,0,0,56,128,168,155,14464,3461,30,0,0,93.82824008,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
47.5,0,1.28125,1,0.903545673,266,36.41052327,0,0,3.25,3.25,1018,29.875,4,694,0,512,339,439,1,226,372,528,0,1018,0,0,0,86,118,99,0,99,255,1.10459433,0,1.10459433,11.9375,0.5546875,0.5625,16.875,0,12,0,132,11,182,43,5,0,0,56,128,168,155,14464,3220,52,0,0,93.82824008,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
47.539,0,1.3125,1,0.90234375,273,36.41052327,0,0,3.5,3.5,1018,29.875,4,689,0,512,343,438,1,226,372,528,0,1018,0,0,0,86,118,99,0,99,255,1.10459433,0,1.10459433,11.9375,0.5625,0.5703125,17,0,12,0,132,10,182,43,5,0,0,56,128,168,155,14464,3247,56,0,0,93.83644994,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
47.578,0,1.3125,1,0.90234375,273,36.41052327,0,0,3.5,3.5,1018,29.875,4,689,0,512,343,438,1,226,372,528,0,1018,0,0,0,86,118,99,0,99,255,1.10459433,0,1.10459433,11.9375,0.5625,0.5703125,17,0,12,0,132,10,182,43,5,0,0,56,128,168,140,14464,3580,28,0,0,93.83644994,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
47.617,0,1.3125,1,0.90234375,273,36.36474691,0,0,1.75,1.75,1018,29.875,4,744,0,512,347,439,1,226,371,528,0,1018,0,0,0,86,118,99,0,99,255,1.10459433,0,1.10459433,11.875,0.5625,0.5625,16.875,0,12,0,132,11,182,43,5,0,0,56,128,168,140,14464,3580,28,0,0,93.83644994,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
47.657,0,1.3125,1,0.90234375,273,36.36474691,0,0,1.75,1.75,1018,29.875,4,744,0,512,347,439,1,226,371,528,0,1018,0,0,0,86,118,99,0,99,255,1.10459433,0,1.10459433,11.875,0.5625,0.5625,16.875,0,12,0,132,11,182,43,5,0,0,56,128,168,140,14464,3580,28,0,0,93.83644994,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
47.697,0,1.3125,1,0.903545673,273,36.36474691,0,0,1.25,1.25,1018,29.875,4,760,0,512,343,427,1,226,371,528,0,1018,0,0,0,86,118,99,0,99,255,1.10459433,0,1.10459433,11.875,0.5546875,0.5546875,16.75,0,12,0,132,10,182,43,5,0,0,56,128,168,140,14464,3630,26,0,0,93.82824008,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
47.738,0,1.3125,1,0.904717548,273,36.36474691,0,0,1.25,1.25,1019,29.875,4,766,0,512,343,435,1,226,371,528,0,1019,0,0,0,86,118,99,0,99,255,1.10459433,0,1.10459433,11.875,0.546875,0.546875,16.375,0,12,0,132,10,182,43,5,0,0,56,128,168,140,14464,3646,26,0,0,93.82023547,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
47.778,0,1.3125,1,0.904717548,273,36.36474691,1,0,1.25,1.25,1018,29.875,4,761,0,512,343,439,1,226,371,528,0,1018,0,0,0,86,118,99,0,99,255,1.10459433,0,1.10459433,11.875,0.546875,0.546875,16.375,0,12,0,132,11,182,43,5,0,0,56,128,168,140,14464,3586,26,0,0,93.82023547,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
47.818,0,1.3125,1,0.904717548,273,36.36474691,1,0,1.25,1.25,1018,29.875,4,761,0,512,343,439,1,226,371,528,0,1018,0,0,0,86,118,99,0,99,255,1.10459433,0,1.10459433,11.875,0.546875,0.546875,16.375,0,12,0,132,11,182,43,5,0,0,56,128,168,140,14464,3586,26,0,0,93.82023547,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
47.858,0,1.3125,1,0.904717548,273,36.36474691,0,0,1.25,1.25,1019,29.875,4,766,0,512,343,430,1,226,371,528,0,1018,0,0,0,86,118,99,0,99,255,1.10459433,0,1.10459433,11.875,0.546875,0.546875,16.375,0,12,0,132,11,182,43,5,0,0,56,128,168,140,14464,3586,26,0,0,93.82023547,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
47.898,0,1.3125,1,0.904717548,273,36.36474691,0,0,1.25,1.25,1019,29.875,4,766,0,512,343,430,1,226,371,528,0,1019,0,0,0,86,118,100,0,100,255,1.10459433,0,1.10459433,12,0.546875,0.546875,16.125,0,12,0,132,10,182,43,6,0,0,56,128,168,140,14464,3608,26,0,0,93.82023547,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
47.937,0,1.3125,1,0.905919471,273,36.36474691,0,0,1.25,1.25,1019,29.875,4,746,0,512,343,432,1,226,371,528,0,1019,0,0,0,86,118,100,0,100,255,1.10459433,0,1.10459433,11.9375,0.5390625,0.546875,16.375,0,12,0,132,10,182,43,6,0,0,56,128,168,140,14464,3442,27,0,0,93.81202562,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
47.977,0,1.3125,1,0.905919471,273,36.27624593,0,0,1.25,1.25,1018,29.875,4,750,0,512,343,438,1,226,371,528,0,1018,0,0,0,86,118,100,0,100,255,1.10459433,0,1.10459433,11.875,0.5390625,0.5390625,16.25,0,12,0,132,10,182,43,6,0,0,56,128,168,111,14464,3452,26,0,0,93.81202562,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
48.016,0,1.3125,1,0.905919471,273,36.27624593,0,0,1.5,1.25,1019,29.875,4,740,0,512,343,433,1,226,371,528,0,1019,0,0,0,86,118,100,0,100,255,1.10459433,0,1.10459433,12,0.5390625,0.546875,16.375,0,12,0,132,10,182,43,6,0,0,56,128,168,111,14464,3381,29,0,0,93.81202562,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
48.096,0,1.3125,1,0.905919471,273,36.27624593,0,0,1.5,1.25,1019,29.875,4,740,0,512,343,433,1,226,371,528,0,1019,0,0,0,86,118,100,0,100,255,1.10459433,0,1.10459433,12,0.5390625,0.546875,16.375,0,12,0,132,10,182,43,6,0,0,56,128,168,111,14464,3381,29,0,0,93.81202562,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
48.135,0,1.3125,1,0.904717548,273,36.27624593,0,0,1.5,1.5,1018,29.875,4,747,0,512,343,439,1,226,371,528,0,1018,0,0,0,86,118,100,0,100,255,1.10459433,0,1.10459433,11.9375,0.546875,0.546875,16.375,0,12,0,132,10,182,43,6,0,0,56,128,168,111,14464,3473,27,0,0,93.82023547,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
48.175,0,1.3125,1,0.904717548,273,36.27624593,0,0,1.25,1.25,1019,29.875,4,743,0,512,343,428,1,226,371,528,0,1019,0,0,0,86,118,100,0,100,255,1.10459433,0,1.10459433,12,0.546875,0.546875,16.375,0,12,0,132,10,182,43,6,0,0,56,128,168,111,14464,3437,28,0,0,93.82023547,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
48.215,0,1.28125,1,0.905919471,266,36.27624593,0,0,1.25,1.25,1018,29.875,4,745,0,512,343,434,1,226,371,528,0,1019,0,0,0,86,118,100,0,100,255,1.10459433,0,1.10459433,12,0.5390625,0.546875,16.375,0,12,0,132,10,182,43,6,0,0,56,128,168,111,14464,3443,28,0,0,93.81202562,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
48.254,0,1.28125,1,0.905919471,266,36.27624593,0,0,1.25,1.25,1018,29.875,4,745,0,512,343,434,1,226,371,528,0,1019,0,0,0,86,118,100,0,100,255,1.10459433,0,1.10459433,12,0.5390625,0.546875,16.375,0,12,0,132,10,182,43,6,0,0,56,128,168,111,14464,3443,28,0,0,93.81202562,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
48.294,0,1.3125,1,0.904717548,273,36.27624593,0,0,1.25,1.25,1018,29.875,4,745,0,512,343,434,1,226,371,528,0,1019,0,0,0,86,118,100,0,100,255,1.10459433,0,1.10459433,12,0.5390625,0.546875,16.375,0,12,0,132,10,182,43,6,0,0,56,128,168,111,14464,3443,28,0,0,93.81202562,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
48.336,0,1.3125,1,0.904717548,273,36.27624593,0,0,1.75,1.75,1019,29.875,4,729,0,512,343,438,1,226,370,528,0,1019,0,0,0,86,118,100,0,100,255,1.10459433,0,1.10459433,11.875,0.546875,0.546875,16.375,0,12,0,132,10,182,43,6,0,0,56,128,168,111,14464,3344,32,0,0,93.82023547,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
48.375,0,1.3125,1,0.905919471,273,36.27624593,0,0,1.25,1.25,1019,29.875,4,764,0,512,343,431,1,226,370,528,0,1019,0,0,0,86,118,100,0,100,255,1.10459433,0,1.10459433,12,0.5390625,0.546875,16.375,0,12,0,132,10,182,43,6,0,0,56,128,168,111,14464,3561,26,0,0,93.81202562,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
48.415,0,1.3125,1,0.904717548,273,36.19079671,0,0,1.25,1.25,1018,29.875,4,732,0,512,309,439,1,226,370,528,0,1018,0,0,0,86,118,100,0,100,255,1.10459433,0,1.10459433,11.875,0.546875,0.546875,16.5,0,12,0,132,11,182,43,6,0,0,56,128,168,83,14464,3368,32,0,0,93.82023547,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
48.455,0,1.3125,1,0.904717548,273,36.19079671,0,0,1.25,1.25,1018,29.875,4,732,0,512,309,439,1,226,370,528,0,1018,0,0,0,86,118,100,0,100,255,1.10459433,0,1.10459433,12,0.546875,0.546875,16.5,0,12,0,132,10,182,43,6,0,0,56,128,168,83,14464,3346,33,0,0,93.82023547,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
48.495,0,1.3125,1,0.904717548,273,36.19079671,0,0,1.75,1.5,1019,29.875,4,727,0,512,343,430,1,226,370,528,0,1019,0,0,0,86,118,100,0,100,255,1.10459433,0,1.10459433,12,0.546875,0.546875,16.5,0,12,0,132,10,182,43,6,0,0,56,128,168,83,14464,3346,33,0,0,93.82023547,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
48.535,0,1.3125,1,0.904717548,273,36.19079671,0,0,1.75,1.5,1019,29.875,4,727,0,512,343,430,1,226,370,528,0,1019,0,0,0,86,118,100,0,100,255,1.10459433,0,1.10459433,12,0.546875,0.546875,16.5,0,12,0,132,10,182,43,6,0,0,56,128,168,83,14464,3346,33,0,0,93.82023547,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
48.575,0,1.3125,1,0.903545673,273,36.19079671,0,0,1.75,1.75,1019,29.875,4,704,0,512,343,439,1,226,370,528,0,1019,0,0,0,86,118,100,0,100,255,1.10459433,0,1.10459433,11.875,0.5546875,0.546875,16.5,0,12,0,132,11,182,43,6,0,0,56,128,168,83,14464,3242,44,0,0,93.82824008,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
48.615,0,1.3125,1,0.903545673,273,36.19079671,0,0,2,2,1019,29.875,4,722,0,512,343,437,1,226,370,528,0,1019,0,0,0,86,118,100,0,100,255,1.10459433,0,1.10459433,12,0.5546875,0.5546875,16.625,0,12,0,132,10,182,43,6,0,0,56,128,168,83,14464,3372,35,0,0,93.82824008,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
48.655,0,1.3125,1,0.903545673,273,36.19079671,0,0,1.75,1.75,1019,29.875,4,723,0,512,343,438,1,226,370,528,0,1019,0,0,0,86,118,100,0,100,255,1.10459433,0,1.10459433,11.875,0.5546875,0.5546875,16.625,0,12,0,132,11,182,43,6,0,0,56,128,168,83,14464,3372,34,0,0,93.82824008,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
48.734,0,1.3125,1,0.903545673,273,36.19079671,0,0,1.75,1.75,1019,29.875,4,723,0,512,343,438,1,226,370,528,0,1019,0,0,0,86,118,100,0,100,255,1.10459433,0,1.10459433,11.875,0.5546875,0.5546875,16.625,0,12,0,132,11,182,43,6,0,0,56,128,168,83,14464,3372,34,0,0,93.82824008,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
48.773,0,1.3125,1,0.903545673,273,36.19079671,0,0,1.5,1.5,1019,29.875,4,709,0,512,347,435,1,226,370,529,0,1019,0,0,0,86,118,100,0,100,255,1.10459433,0,1.10459433,11.9375,0.5546875,0.5546875,16.625,0,12,0,132,10,182,43,6,0,0,56,128,168,83,14464,3301,40,0,0,93.82824008,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
48.812,0,1.3125,1,0.903545673,273,36.15722737,0,0,2,2,1018,29.875,4,725,0,512,347,437,1,226,369,528,0,1018,0,0,0,86,118,100,0,100,255,1.10459433,0,1.10459433,11.8125,0.5546875,0.5625,16.75,0,12,0,132,10,182,43,6,0,0,56,128,168,72,14464,3405,36,0,0,93.82824008,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
